customer_id,age,visits_per_month,avg_ticket,burgers,pizza,tacos,drinks,desserts,total_items,favorite_category
4409,35,18,390.73,1,2,2,3,0,8,drinks
4850,43,19,858.88,3,3,2,7,3,18,drinks
4017,31,13,816.92,5,3,5,4,0,17,burgers
1413,32,16,881.12,6,2,4,6,1,19,burgers
4279,32,3,444.48,3,0,4,5,0,12,drinks
3767,18,19,962.95,4,6,3,4,1,18,pizza
3104,66,10,565.44,1,4,3,2,0,10,pizza
1572,30,14,609.98,2,3,3,4,0,12,drinks
4986,26,5,802.8,4,3,5,5,0,17,tacos
2770,25,2,692.44,0,2,3,11,2,18,drinks
1176,69,17,665.71,2,2,6,4,2,16,tacos
1839,42,9,764.94,3,4,2,3,2,14,pizza
2605,34,3,525.45,2,2,4,2,1,11,tacos
1249,39,13,986.41,2,7,3,7,0,19,pizza
2295,22,2,782.11,6,2,0,9,0,17,drinks
2873,34,9,766.66,3,3,3,7,1,17,drinks
4794,30,14,482.02,2,1,4,3,1,11,tacos
1345,59,14,569.59,1,3,3,3,2,12,pizza
3307,21,9,755.61,2,3,4,5,2,16,drinks
4663,40,8,824.31,2,3,5,8,1,19,drinks
4224,59,16,507.55,1,2,1,5,2,11,drinks
4699,61,4,856.17,3,5,3,4,1,16,pizza
1681,44,2,794.48,1,6,1,4,2,14,pizza
4205,29,3,834.06,4,3,4,5,1,17,drinks
4914,35,16,364.73,1,2,3,1,0,7,tacos
2304,29,9,560.98,1,2,3,6,1,13,drinks
2994,52,1,697.52,3,3,4,3,1,14,tacos
3123,33,4,650.97,0,3,6,6,1,16,tacos
2974,50,1,757.35,2,3,7,4,1,17,tacos
2159,52,16,663.05,2,4,4,2,0,12,pizza
4883,66,9,851.23,2,4,4,6,3,19,drinks
4825,37,2,1015.86,4,5,2,5,4,20,pizza
2522,67,5,727.4,3,3,6,2,1,15,tacos
4221,38,12,705.39,2,3,4,2,3,14,tacos
2590,53,12,778.27,1,6,5,3,0,15,pizza
4179,52,16,448.37,0,3,3,2,0,8,pizza
3339,60,1,690.71,2,2,3,8,1,16,drinks
2880,42,2,703.66,1,4,5,4,1,15,tacos
1512,59,1,980.12,1,6,7,4,2,20,tacos
3618,36,8,799.8,0,4,7,8,0,19,drinks
2284,43,14,998.19,3,6,5,4,1,19,pizza
1867,43,13,574.0,1,4,2,2,1,10,pizza
1772,54,4,842.86,2,3,7,5,2,19,tacos
4927,50,13,514.82,1,1,4,4,2,12,tacos
1413,22,13,943.71,5,5,3,3,1,17,burgers
4194,60,4,552.84,0,2,3,9,1,15,drinks
4464,57,15,1144.24,2,7,6,9,0,24,drinks
1124,23,9,357.29,0,0,6,4,1,11,tacos
3357,68,2,579.57,1,5,0,2,1,9,pizza
3309,52,8,698.03,2,3,5,6,0,16,drinks
2434,22,15,594.68,1,3,3,7,0,14,drinks
3666,43,14,814.0,1,6,5,4,0,16,pizza
2634,61,6,657.04,0,5,5,1,0,11,pizza
2758,32,15,583.84,3,3,3,2,0,11,burgers
2726,66,8,495.94,3,1,2,5,0,11,drinks
4202,39,9,547.51,2,2,6,3,0,13,tacos
3532,29,2,681.51,2,2,4,8,0,16,drinks
2516,36,19,701.09,3,3,3,4,1,14,drinks
4707,45,16,810.09,1,4,7,4,1,17,tacos
4208,53,4,988.98,3,6,3,5,2,19,pizza
4731,66,11,942.84,1,6,6,5,0,18,pizza
3922,28,15,606.53,1,2,4,8,1,16,drinks
2565,67,10,616.13,3,1,3,5,2,14,drinks
4091,45,5,735.72,1,4,5,5,2,17,tacos
2317,24,19,895.78,4,4,6,3,1,18,tacos
2083,66,6,948.6,2,5,4,4,4,19,pizza
2804,36,7,730.01,5,2,1,6,1,15,drinks
4877,50,8,965.27,0,5,10,9,0,24,tacos
3271,54,17,343.12,1,1,1,3,1,7,drinks
2534,18,10,1089.5,2,6,5,12,0,25,drinks
2847,29,14,828.92,0,2,4,14,3,23,drinks
2164,53,18,524.51,1,2,3,3,2,11,tacos
3635,34,18,358.3,1,1,1,5,1,9,drinks
2401,18,17,858.03,3,3,5,6,2,19,drinks
3217,19,18,573.85,1,1,7,7,0,16,tacos
2479,60,19,398.6,1,2,2,3,1,9,drinks
2282,25,19,530.41,0,3,4,2,1,10,tacos
4880,23,13,519.67,0,1,5,4,4,14,tacos
2382,47,3,607.23,2,2,5,5,0,14,tacos
1282,24,3,1357.66,3,8,7,6,3,27,pizza
2514,51,16,1120.34,4,8,3,4,0,19,pizza
3128,46,7,625.65,3,2,4,4,0,13,tacos
1378,51,16,1022.4,2,6,5,5,2,20,pizza
2222,43,18,773.78,2,5,2,4,1,14,pizza
1664,58,13,775.88,3,2,8,5,1,19,tacos
3002,51,15,847.02,0,5,8,3,2,18,tacos
3892,39,6,613.48,1,3,3,6,0,13,drinks
4873,18,9,907.37,1,4,8,8,1,22,tacos
2556,32,19,495.71,2,1,5,5,0,13,tacos
4453,24,16,622.83,2,2,4,6,0,14,drinks
1858,18,4,515.72,3,2,2,3,0,10,burgers
4121,32,18,667.58,3,3,3,2,1,12,burgers
3250,28,10,708.98,2,2,8,6,0,18,tacos
4032,21,17,600.23,1,1,4,8,2,16,drinks
4022,34,10,509.7,3,0,4,5,1,13,drinks
3129,44,12,437.54,2,1,2,4,1,10,drinks
2029,27,4,679.77,0,3,5,6,2,16,drinks
3104,32,7,864.13,2,5,4,6,1,18,drinks
4307,19,14,685.16,1,4,5,4,1,15,tacos
4882,20,17,324.39,1,1,1,2,1,6,drinks
4710,26,2,533.37,0,2,4,7,1,14,drinks
1725,41,2,730.66,1,4,5,1,3,14,tacos
3389,52,14,679.87,2,2,6,5,1,16,tacos
1418,58,9,813.58,2,4,4,6,1,17,drinks
3675,50,17,722.98,3,3,2,7,0,15,drinks
4969,50,2,549.71,1,3,3,4,0,11,drinks
1210,66,7,842.37,1,5,6,4,1,17,tacos
3626,31,1,688.19,2,2,5,6,1,16,drinks
4782,59,14,734.17,1,3,6,7,1,18,drinks
4388,66,17,762.61,2,3,4,5,3,17,drinks
2569,47,3,1001.91,6,3,5,6,1,21,burgers
1415,61,7,575.89,2,3,2,4,1,12,drinks
4695,25,17,679.61,1,3,3,9,1,17,drinks
4685,63,1,771.58,3,2,5,9,1,20,drinks
3315,47,19,717.13,1,3,6,5,1,16,tacos
4915,29,17,441.68,2,0,5,4,0,11,tacos
1018,21,3,756.47,3,3,4,6,0,16,drinks
3466,55,3,710.89,1,2,7,6,2,18,tacos
1154,40,14,640.94,1,3,4,4,2,14,tacos
4742,34,1,380.42,0,0,3,5,3,11,drinks
3721,38,10,1047.61,1,7,6,6,1,21,pizza
4653,69,2,578.88,2,2,4,3,1,12,tacos
3250,40,11,947.72,4,4,6,4,2,20,tacos
1333,22,7,729.28,1,4,1,7,2,15,drinks
1106,32,14,721.58,1,2,2,10,3,18,drinks
2342,25,17,891.3,2,3,7,7,2,21,tacos
3973,53,10,540.23,1,1,3,10,1,16,drinks
1604,59,13,529.81,2,2,1,3,2,10,drinks
4408,61,12,773.43,3,2,6,5,2,18,tacos
1957,50,19,626.21,2,2,2,5,2,13,drinks
2985,57,5,497.44,0,4,1,4,0,9,pizza
1812,39,5,732.04,1,3,3,6,3,16,drinks
2863,50,8,644.28,1,3,5,3,1,13,tacos
2808,23,14,871.23,3,4,6,5,0,18,tacos
1021,45,17,459.03,0,1,4,4,3,12,tacos
3271,46,6,959.65,5,4,6,4,0,19,tacos
4146,19,3,438.89,1,2,1,3,2,9,drinks
4745,46,12,793.79,3,4,2,3,3,15,pizza
2322,55,12,783.26,4,4,2,2,1,13,burgers
4522,37,8,525.95,3,1,3,5,0,12,drinks
4515,46,4,702.22,3,3,4,3,1,14,tacos
4953,32,17,533.04,3,1,3,4,0,11,drinks
2492,32,17,578.06,2,2,4,4,0,12,tacos
4403,24,15,608.47,2,2,5,6,0,15,drinks
3260,35,12,732.21,1,2,9,6,1,19,tacos
1233,59,5,377.17,1,2,0,3,1,7,drinks
2081,66,8,640.21,0,3,6,7,0,16,drinks
3688,51,2,626.01,1,3,6,3,0,13,tacos
1642,50,5,758.64,3,2,6,7,0,18,drinks
2738,49,9,603.34,3,1,7,3,1,15,tacos
4099,42,9,677.56,1,1,5,11,1,19,drinks
1599,39,2,480.89,1,2,4,4,0,11,tacos
2986,50,19,563.8,0,2,6,5,1,14,tacos
1859,58,6,388.82,0,2,3,3,0,8,tacos
3145,39,10,550.12,1,1,3,7,2,14,drinks
1962,47,9,928.75,4,5,1,4,3,17,pizza
4861,42,9,828.89,2,4,3,8,1,18,drinks
1306,32,17,767.22,3,2,7,6,0,18,tacos
4854,33,15,562.45,1,2,6,3,1,13,tacos
4167,22,17,775.95,3,5,1,5,0,14,pizza
4422,40,8,1014.98,3,5,7,3,3,21,tacos
4406,55,6,851.16,1,6,2,5,1,15,pizza
1750,53,9,666.12,3,3,4,4,0,14,tacos
4724,69,11,531.55,2,2,4,4,0,12,tacos
3377,20,7,679.76,2,5,1,3,0,11,pizza
4848,57,9,915.23,2,5,4,5,3,19,pizza
4512,59,3,876.1,4,3,4,6,1,18,drinks
3318,40,12,710.81,3,4,4,1,1,13,pizza
2497,32,14,893.84,2,4,6,4,3,19,tacos
1469,36,11,423.57,1,1,3,5,0,10,drinks
1404,53,17,551.07,3,1,2,5,2,13,drinks
2558,62,19,859.06,1,5,5,7,1,19,drinks
4243,51,18,442.48,2,0,3,4,2,11,drinks
3021,44,2,1016.98,3,6,3,6,2,20,pizza
2927,51,17,603.5,3,2,3,3,1,12,burgers
1977,21,7,815.67,2,4,4,2,4,16,pizza
3257,49,9,572.24,0,3,3,6,1,13,drinks
3552,20,8,588.71,1,3,5,3,0,12,tacos
4928,67,6,912.6,6,2,4,8,1,21,drinks
3917,64,17,820.17,1,4,8,6,0,19,tacos
3428,44,13,620.48,2,2,3,5,2,14,drinks
4640,37,19,961.91,2,7,5,4,0,18,pizza
2699,56,19,776.28,1,5,2,6,1,15,drinks
4739,51,8,526.91,2,3,2,2,1,10,pizza
2479,54,14,922.89,2,6,5,6,0,19,pizza
1511,44,10,898.68,2,7,1,5,0,15,pizza
2670,30,10,346.85,1,0,2,5,2,10,drinks
1515,21,15,514.28,2,0,6,2,2,12,tacos
1473,32,14,760.68,3,4,3,6,0,16,drinks
4524,45,18,545.39,0,1,3,7,3,14,drinks
4179,40,15,663.24,3,2,6,3,0,14,tacos
1884,44,12,993.08,2,6,4,7,2,21,drinks
4350,32,18,580.71,2,2,2,6,1,13,drinks
1275,66,2,216.67,1,0,2,3,0,6,drinks
2137,37,15,628.5,1,4,3,5,0,13,drinks
3824,62,8,590.6,2,0,8,6,1,17,tacos
2215,38,9,788.67,3,4,6,4,0,17,tacos
3922,41,15,520.65,1,3,2,5,0,11,drinks
4497,49,6,555.11,2,1,4,6,1,14,drinks
1264,31,17,615.23,1,2,2,10,1,16,drinks
1095,29,10,891.6,3,6,2,6,0,17,pizza
4760,37,7,720.15,2,3,4,8,0,17,drinks
3081,59,7,698.54,0,3,3,11,1,18,drinks
3025,25,8,829.42,4,0,7,11,1,23,drinks
2854,40,18,710.06,2,2,2,6,3,15,drinks
2734,52,2,557.19,2,1,4,5,1,13,drinks
3760,54,10,466.42,1,2,3,5,0,11,drinks
3318,40,16,1054.19,3,5,6,7,2,23,drinks
1653,22,9,942.35,3,5,3,7,1,19,drinks
3506,18,11,540.35,0,4,4,1,0,9,pizza
3673,42,7,754.82,2,4,3,4,1,14,pizza
1454,60,3,745.38,6,1,5,4,1,17,burgers
2506,19,13,654.77,3,3,3,3,0,12,burgers
4162,64,18,764.2,2,4,5,6,0,17,drinks
3474,53,10,744.33,2,5,3,2,1,13,pizza
1545,18,9,519.49,1,2,3,4,1,11,drinks
1160,35,3,428.31,0,1,5,5,1,12,tacos
3324,29,18,980.4,4,2,12,4,2,24,tacos
2846,67,17,443.4,1,1,3,5,0,10,drinks
4844,46,18,482.26,2,1,5,2,0,10,tacos
3089,34,7,674.17,2,3,3,5,1,14,drinks
4725,32,12,432.95,1,1,2,4,3,11,drinks
1857,47,9,1072.1,4,6,3,5,3,21,pizza
2789,18,5,597.56,1,2,7,3,1,14,tacos
1558,31,4,649.32,4,2,3,4,0,13,burgers
3296,26,8,620.19,0,4,4,5,0,13,drinks
1753,50,11,789.3,3,3,5,6,1,18,drinks
2969,52,3,528.81,3,1,4,4,0,12,tacos
2376,42,14,685.62,2,2,4,7,1,16,drinks
1742,25,9,961.73,4,3,6,7,2,22,drinks
1387,37,17,491.73,4,1,3,2,0,10,burgers
3048,61,6,866.67,5,3,5,5,0,18,burgers
4789,28,1,969.51,5,5,2,6,0,18,drinks
1794,26,6,772.77,3,4,6,2,0,15,tacos
2619,23,19,491.11,1,3,2,3,0,9,pizza
1898,60,7,696.36,1,4,4,6,0,15,drinks
4235,24,14,511.08,2,2,2,6,0,12,drinks
2659,48,17,573.4,0,3,5,4,1,13,tacos
4897,69,6,675.11,3,3,2,5,0,13,drinks
1980,51,13,532.16,1,3,2,2,2,10,pizza
1322,39,4,480.43,0,2,3,4,1,10,drinks
3330,28,7,687.58,2,2,3,9,2,18,drinks
3606,18,6,903.46,3,5,3,7,0,18,drinks
4962,26,13,561.88,1,4,1,2,1,9,pizza
4485,67,17,1132.84,4,7,6,5,0,22,pizza
4536,25,5,678.98,1,4,1,4,3,13,pizza
3536,19,6,595.69,2,0,8,6,2,18,tacos
2439,60,16,976.06,3,5,6,5,1,20,tacos
2716,39,9,526.11,2,2,6,1,0,11,tacos
1534,36,10,532.09,1,2,3,5,1,12,drinks
2724,55,14,811.53,3,3,6,6,0,18,tacos
2457,45,3,635.93,3,3,1,4,1,12,drinks
1143,65,17,576.82,2,2,3,4,2,13,drinks
1817,42,7,407.79,1,1,1,7,1,11,drinks
3138,55,13,822.27,5,4,2,3,1,15,burgers
2477,63,9,691.06,2,5,3,1,0,11,pizza
4974,42,15,735.6,0,5,3,6,1,15,drinks
2914,32,12,789.96,1,6,3,3,2,15,pizza
4834,68,4,846.35,3,2,2,8,4,19,drinks
3642,29,4,700.92,3,3,4,1,2,13,tacos
1161,20,17,515.05,3,0,3,5,2,13,drinks
1813,48,10,789.91,3,4,3,5,1,16,drinks
3823,69,6,646.15,2,3,4,5,0,14,drinks
3180,22,3,618.76,4,2,4,1,0,11,burgers
2207,62,3,421.0,1,2,2,3,0,8,drinks
3088,61,18,737.87,5,3,2,2,1,13,burgers
4611,66,19,860.13,0,5,10,2,1,18,tacos
2554,39,8,520.53,2,2,2,3,1,10,drinks
1180,31,4,576.02,3,1,4,6,0,14,drinks
2243,44,8,621.88,2,1,4,6,2,15,drinks
4743,25,3,770.58,3,2,5,5,2,17,tacos
4047,61,11,823.41,4,3,4,6,0,17,drinks
4349,52,12,516.1,2,0,2,3,5,12,desserts
4646,43,19,670.37,1,3,4,6,1,15,drinks
1470,44,7,642.59,2,3,2,6,1,14,drinks
2130,55,4,571.16,1,2,3,10,0,16,drinks
1239,45,3,1135.3,7,5,4,4,1,21,burgers
1018,61,8,730.3,1,2,5,11,1,20,drinks
4338,66,12,1042.19,4,6,2,4,3,19,pizza
4747,67,2,557.12,1,3,4,3,1,12,tacos
1623,50,15,659.83,2,2,5,5,1,15,tacos
3888,56,9,826.31,3,6,1,2,1,13,pizza
3139,34,16,454.31,1,2,1,7,0,11,drinks
1276,19,9,581.33,1,2,5,7,0,15,drinks
4662,38,3,753.27,4,2,5,7,0,18,drinks
4484,63,1,853.6,1,6,4,6,0,17,pizza
3269,24,11,869.69,3,2,3,14,1,23,drinks
3831,46,11,784.55,3,5,4,1,0,13,pizza
2588,28,16,508.39,2,3,2,3,0,10,pizza
4171,40,17,612.7,1,4,3,2,1,11,pizza
2780,25,4,343.95,1,0,3,7,0,11,drinks
4956,56,6,591.42,5,1,1,4,1,12,burgers
1252,60,4,983.28,1,6,4,9,1,21,drinks
1688,57,3,570.33,1,3,5,3,0,12,tacos
4875,54,1,853.73,2,6,6,1,1,16,pizza
2155,30,2,1185.46,3,5,10,9,1,28,tacos
2242,45,10,676.2,2,2,5,5,1,15,tacos
4165,23,3,915.53,2,6,4,5,0,17,pizza
1757,37,4,693.8,0,3,6,7,0,16,drinks
3054,44,3,596.29,1,1,5,7,2,16,drinks
2144,52,14,605.44,2,4,1,4,0,11,pizza
1791,23,13,576.87,1,3,4,3,1,12,tacos
4857,60,19,678.16,4,2,2,5,1,14,drinks
1799,41,3,453.9,0,3,4,2,0,9,tacos
1377,63,4,799.02,4,3,6,3,0,16,tacos
3695,45,9,630.78,2,2,3,8,0,15,drinks
4469,46,13,426.17,0,2,4,5,0,11,drinks
1509,54,3,577.34,2,1,4,6,1,14,drinks
3831,60,5,793.27,3,2,5,10,0,20,drinks
3163,26,9,1156.6,2,9,4,3,1,19,pizza
4320,44,1,890.22,1,5,3,6,3,18,drinks
1507,19,8,717.24,2,3,7,3,0,15,tacos
4903,42,15,748.43,1,1,6,12,2,22,drinks
3476,60,11,463.76,2,0,3,6,2,13,drinks
4368,63,9,351.32,1,1,2,3,0,7,drinks
2447,32,10,555.04,1,3,2,2,2,10,pizza
4773,38,18,878.95,4,4,2,7,0,17,drinks
3505,46,10,815.53,3,1,13,5,0,22,tacos
1507,38,11,622.06,1,3,2,5,2,13,drinks
4691,27,18,536.2,0,2,4,5,2,13,drinks
4183,33,3,677.29,3,2,5,6,0,16,drinks
2200,39,2,797.2,2,2,5,14,0,23,drinks
3182,44,9,573.52,2,2,5,4,0,13,tacos
2552,65,7,654.3,1,3,4,8,0,16,drinks
3173,46,4,735.28,3,2,3,6,2,16,drinks
4861,38,3,842.29,8,1,5,3,0,17,burgers
4595,52,17,570.31,2,2,5,4,0,13,tacos
1862,58,12,574.05,1,2,6,4,0,13,tacos
4887,40,14,933.17,2,6,3,7,0,18,drinks
2751,43,3,443.52,1,1,5,4,0,11,tacos
3819,29,7,450.26,2,0,5,2,2,11,tacos
4056,62,12,811.34,3,5,2,4,1,15,pizza
2931,63,11,694.69,4,3,2,4,0,13,burgers
2826,27,14,857.4,7,0,7,4,2,20,burgers
2825,35,13,639.28,1,2,5,3,3,14,tacos
4450,32,8,999.64,2,4,6,8,3,23,drinks
2545,65,15,579.25,2,2,2,3,3,12,drinks
2119,21,5,851.63,1,6,7,1,0,15,tacos
2446,28,2,404.23,0,2,3,3,1,9,tacos
1779,34,18,767.1,2,3,4,5,3,17,drinks
2566,47,1,542.94,2,2,2,6,0,12,drinks
1456,30,6,783.51,1,3,8,4,2,18,tacos
1359,45,3,389.24,0,1,2,6,1,10,drinks
3895,56,5,897.42,2,5,5,4,1,17,pizza
1309,61,8,802.72,3,5,2,4,0,14,pizza
3272,23,3,369.96,0,2,4,3,0,9,tacos
4119,25,9,690.27,2,3,2,7,1,15,drinks
3897,22,18,1032.78,2,5,9,6,1,23,tacos
2784,65,3,533.38,2,3,3,2,0,10,pizza
1774,51,18,377.27,0,1,4,2,2,9,tacos
4722,45,8,774.74,3,4,2,6,1,16,drinks
4340,59,12,416.44,1,2,0,4,1,8,drinks
3448,48,9,1058.51,2,5,4,10,3,24,drinks
1347,30,7,1121.29,7,5,4,6,0,22,burgers
1140,44,3,661.07,1,2,3,6,4,16,drinks
2260,54,12,989.78,5,4,4,7,0,20,drinks
1630,19,18,602.81,1,4,4,2,0,11,pizza
4441,49,10,804.61,3,4,4,4,1,16,pizza
1823,43,12,416.34,1,1,2,4,2,10,drinks
2130,21,13,757.66,2,2,7,5,2,18,tacos
4902,31,8,752.06,3,2,6,5,1,17,tacos
4273,41,3,530.22,2,0,6,5,1,14,tacos
1874,35,10,663.46,1,3,5,6,0,15,drinks
2534,33,17,796.57,3,4,5,3,0,15,tacos
3063,51,6,518.9,1,2,6,3,0,12,tacos
3657,39,17,736.08,0,3,9,6,1,19,tacos
4744,43,17,637.73,1,1,5,10,1,18,drinks
4484,59,5,732.88,2,1,3,14,1,21,drinks
4908,22,11,855.69,5,3,1,8,1,18,drinks
1162,36,15,846.7,2,2,7,9,2,22,drinks
1945,21,10,710.5,0,4,5,6,0,15,drinks
3252,66,14,317.57,0,0,4,4,1,9,tacos
1196,27,18,525.51,2,2,3,2,1,10,tacos
2421,60,12,691.81,2,4,1,8,0,15,drinks
1614,27,16,714.27,1,4,4,4,1,14,pizza
4731,34,16,731.71,4,3,2,4,1,14,burgers
1253,49,16,758.51,4,1,7,7,0,19,tacos
1593,61,17,740.73,0,5,4,7,0,16,drinks
1780,27,5,671.55,1,4,5,3,1,14,tacos
1594,29,1,589.35,2,2,8,2,0,14,tacos
3274,63,3,429.43,1,2,2,3,1,9,drinks
2457,34,5,785.57,4,1,3,7,2,17,drinks
4649,28,14,800.87,1,4,8,4,0,17,tacos
2043,56,10,933.3,1,5,5,6,3,20,drinks
3148,22,9,518.14,2,2,3,2,1,10,tacos
3640,63,1,720.36,3,2,4,4,2,15,tacos
3503,63,13,549.7,1,3,4,3,0,11,tacos
4185,62,7,597.21,2,0,4,9,3,18,drinks
1807,33,15,600.74,0,1,5,7,3,16,drinks
3029,23,3,761.38,4,1,8,6,0,19,tacos
4202,40,6,779.7,2,4,4,5,1,16,drinks
4452,35,2,514.61,3,1,3,3,1,11,burgers
3471,67,6,475.87,4,0,2,2,2,10,burgers
3607,50,18,691.2,2,2,6,5,1,16,tacos
4456,67,10,438.2,1,1,4,5,0,11,drinks
3499,57,9,714.78,2,4,4,4,0,14,pizza
4795,55,6,538.22,4,1,2,5,0,12,drinks
1510,23,6,646.73,1,4,1,4,1,11,pizza
2391,21,13,621.62,1,2,4,5,2,14,drinks
1448,20,19,515.57,2,1,1,7,1,12,drinks
1362,48,15,777.27,2,4,6,3,0,15,tacos
2887,28,15,893.29,1,4,6,8,2,21,drinks
1903,69,9,710.79,1,4,4,4,1,14,pizza
2628,24,2,807.33,2,4,5,6,0,17,drinks
2751,67,14,913.22,2,5,5,6,1,19,drinks
3483,52,16,778.94,3,1,8,6,2,20,tacos
4782,23,10,885.12,4,3,6,7,0,20,drinks
4397,21,2,444.33,2,2,2,2,0,8,burgers
2513,38,14,809.46,2,5,5,3,1,16,pizza
2302,35,18,888.37,0,5,6,5,3,19,tacos
4083,34,5,1174.23,3,6,8,8,0,25,tacos
1494,45,4,759.28,3,2,6,8,0,19,drinks
3161,24,15,445.4,0,2,4,5,0,11,drinks
2692,24,7,651.98,2,3,3,5,1,14,drinks
1731,54,14,598.38,2,3,4,3,0,12,tacos
3465,69,14,512.55,1,2,2,5,2,12,drinks
2282,32,6,636.51,2,3,4,3,1,13,tacos
1742,66,1,660.95,1,3,5,4,1,14,tacos
3612,35,11,733.98,3,5,2,1,1,12,pizza
1696,35,8,721.38,5,1,3,5,2,16,burgers
3691,22,17,770.11,2,5,1,3,2,13,pizza
1648,40,7,707.96,4,3,1,4,1,13,burgers
2739,43,5,907.14,2,4,5,7,2,20,drinks
4231,52,17,621.1,1,3,4,4,1,13,tacos
1914,26,14,799.34,3,2,6,9,0,20,drinks
4070,27,12,582.72,0,2,6,7,1,16,drinks
3887,40,19,542.07,3,1,3,4,1,12,drinks
4610,21,15,552.8,2,2,4,3,1,12,tacos
1675,25,17,917.05,2,6,4,2,2,16,pizza
3860,50,16,802.35,2,3,4,5,4,18,drinks
4746,67,8,825.51,0,6,5,5,0,16,pizza
4052,47,2,952.48,1,5,5,10,1,22,drinks
1751,25,12,645.14,3,3,3,3,0,12,burgers
4288,69,15,793.38,0,5,3,8,1,17,drinks
1429,45,19,637.93,2,1,4,8,1,16,drinks
3355,55,13,913.43,3,4,5,3,3,18,tacos
2990,28,11,303.44,2,0,3,2,0,7,tacos
3124,48,11,770.09,2,3,6,5,1,17,tacos
3078,21,3,785.05,1,3,6,5,3,18,tacos
1125,50,1,719.61,2,3,3,8,0,16,drinks
3032,28,1,448.88,1,2,0,7,0,10,drinks
4746,65,18,746.98,5,0,8,5,0,18,tacos
2746,20,16,450.76,1,2,2,3,1,9,drinks
2107,51,5,696.02,2,3,1,5,4,15,drinks
4979,25,9,814.06,1,5,7,2,1,16,tacos
1395,53,10,1105.43,2,8,7,4,0,21,pizza
2945,43,5,539.02,2,2,2,3,2,11,drinks
3050,68,9,805.2,4,3,1,5,3,16,drinks
2911,51,7,497.08,1,3,2,3,0,9,pizza
4686,37,14,1024.48,4,4,9,6,0,23,tacos
2687,22,15,627.22,3,2,1,7,0,13,drinks
4893,48,2,628.68,1,4,4,3,0,12,pizza
1267,40,9,772.38,2,5,3,3,1,14,pizza
3935,20,19,931.99,5,4,3,6,0,18,drinks
3371,48,17,952.86,2,4,10,3,2,21,tacos
1962,28,16,678.49,5,1,2,7,1,16,drinks
1911,30,14,599.92,1,2,4,6,2,15,drinks
3878,18,1,671.56,0,3,2,5,4,14,drinks
3550,37,19,572.0,0,3,3,6,1,13,drinks
3444,29,14,636.01,3,0,5,7,2,17,drinks
1203,21,17,912.27,1,5,7,5,1,19,tacos
3391,40,18,681.79,3,2,3,8,0,16,drinks
4925,29,5,559.92,2,1,5,5,1,14,tacos
1069,24,1,807.28,2,6,1,5,0,14,pizza
2876,42,13,900.02,1,6,8,3,0,18,tacos
2977,21,9,520.16,0,3,6,2,0,11,tacos
4587,69,1,709.08,3,1,3,9,2,18,drinks
2131,42,6,740.48,1,3,4,4,4,16,tacos
2902,69,19,1002.47,5,4,4,7,1,21,drinks
3868,63,7,680.97,1,4,4,2,2,13,pizza
1241,68,5,417.67,0,2,6,1,0,9,tacos
4204,46,13,949.52,4,4,5,4,1,18,tacos
4288,40,13,710.81,1,4,4,6,0,15,drinks
3878,55,7,554.91,3,2,2,3,2,12,burgers
3592,22,17,593.36,4,1,2,5,1,13,drinks
3990,61,12,505.87,3,1,4,4,0,12,tacos
4127,34,4,639.65,5,1,3,5,0,14,burgers
4613,18,7,1010.44,1,7,6,5,1,20,pizza
2712,30,17,699.33,2,4,3,6,0,15,drinks
2824,30,2,757.38,4,2,4,6,0,16,drinks
3551,18,1,1023.76,2,5,7,8,1,23,drinks
1772,52,13,841.48,3,4,4,6,0,17,drinks
4424,22,9,542.25,1,3,6,1,0,11,tacos
4082,62,5,690.04,0,3,7,6,1,17,tacos
3524,41,9,535.14,1,3,4,2,0,10,tacos
2206,55,4,541.29,2,1,5,5,1,14,tacos
2390,35,8,802.62,3,3,6,4,0,16,tacos
2739,24,5,805.21,2,4,2,6,2,16,drinks
3650,27,12,579.92,1,3,5,3,0,12,tacos
4112,51,13,848.85,2,4,3,8,2,19,drinks
3687,55,18,479.98,0,1,4,9,0,14,drinks
4719,31,2,377.45,0,2,1,4,2,9,drinks
4842,36,7,868.18,0,7,4,2,2,15,pizza
3819,67,6,615.41,1,1,3,9,2,16,drinks
2483,62,12,641.81,3,3,4,0,2,12,tacos
3396,39,11,589.15,3,2,4,2,1,12,tacos
2700,30,17,597.78,5,0,2,5,2,14,burgers
3516,33,18,863.57,2,3,5,8,2,20,drinks
4248,45,15,1235.96,1,8,5,5,5,24,pizza
2477,47,4,718.82,4,1,7,6,0,18,tacos
3023,27,1,500.12,1,1,4,6,1,13,drinks
1182,21,18,863.85,1,5,5,8,0,19,drinks
3946,43,18,737.14,2,4,6,2,1,15,tacos
2959,59,5,629.01,3,2,4,4,1,14,tacos
2838,25,1,570.79,2,0,5,4,4,15,tacos
3129,39,13,677.75,3,3,2,5,1,14,drinks
1861,26,12,822.99,2,3,8,7,0,20,tacos
3391,30,17,674.35,0,4,4,8,0,16,drinks
3980,49,11,493.51,1,2,1,6,1,11,drinks
2398,32,15,644.01,2,3,2,7,0,14,drinks
1524,31,15,637.98,2,4,2,3,0,11,pizza
2547,69,1,915.89,6,1,5,6,3,21,burgers
1794,26,3,502.19,1,2,1,8,1,13,drinks
2495,27,15,381.42,1,1,2,4,1,9,drinks
3507,66,4,660.25,2,2,1,10,1,16,drinks
